bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,statezip,price,basement,renovated,era_category,lat,lng,10th,ave,ct,dr,ln,ne,nw,pl,rd,se,st,sw,way
4,2.5,8.06777619577889,9.33917324381915,1.0,0,0,5,7.700747794511798,980,1946,0,10326 Fischer Pl NE,98125,659000.0,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,3.0,7.859413154693583,8.725832056527565,2.0,0,0,3,7.859413154693583,0,2014,0,14012 163rd Pl SE,98059,519995.0,0,0,614313.8655298545,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
2,1.0,6.802394763324311,9.512738628263644,1.0,0,0,3,6.802394763324311,0,1979,2014,102-1/2 5th Ave SW,98047,174000.0,0,1,539932.8210941788,47.261,-122.2507,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
2,1.0,7.122866658599083,8.764053269347762,1.0,0,1,4,6.966024187106113,180,1938,0,5927 35th Ave SW,98126,559000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.5,7.414572881350589,9.186047679407139,2.0,0,0,3,7.414572881350589,0,1994,0,11400-11616 SE 266th St,98030,294999.0,0,0,539932.8210941788,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,2.5,7.426549072397305,8.818038250394299,2.0,0,0,3,7.426549072397305,0,1994,0,30410 128th Pl SE,98092,225000.0,0,0,539932.8210941788,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,2.5,7.8632667240095735,8.61974977974133,2.0,0,0,3,7.8632667240095735,0,2004,2003,28635 226th Ave SE,98038,355500.0,0,1,614313.8655298545,47.3659,-122.0368,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,3.25,7.878534196140362,8.313852267398207,2.0,0,0,3,7.517520850603031,800,1912,2000,4714 Thackeray Pl NE,98105,930000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
5,2.5,7.8898337513942955,9.7277641797704,1.5,0,0,4,7.3901814282264295,1050,1920,0,2500 NE 100th St,98125,585000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,1.75,7.3395376954076745,8.840580188488795,1.0,0,0,4,6.824373670043086,620,1955,2009,16000-16098 15th Ave NE,98155,345000.0,1,1,450218.6320663586,47.7564,-122.3426,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.6544432264701125,9.230142999272362,2.0,0,0,4,7.6544432264701125,0,1966,0,14244 140th Ave SE,98059,305495.0,0,0,450218.6320663586,47.4784,-122.1919,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,2.5,7.7142311448490855,8.881836305004146,2.0,0,0,3,7.7142311448490855,0,1995,0,4417 47th Ave S,98118,497000.0,0,0,539932.8210941788,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.0,7.969011781106478,8.837100411162755,1.0,0,0,3,7.371489295214277,1300,1945,2013,6516 43rd Ave NE,98115,476000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,7.07326971745971,10.67183496565901,1.0,0,0,4,7.07326971745971,0,1959,0,8442-8514 WA-900,98027,330000.0,0,0,450218.6320663586,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.67786350067821,8.965206802770357,1.0,0,0,4,7.237059026124737,770,1976,1992,20111 47th Ave NE,98155,440000.0,1,1,539932.8210941788,47.7574,-122.2865,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.709756864454165,8.694502206386648,2.0,0,0,4,7.709756864454165,0,2002,0,15731 SE 253rd Pl,98042,337000.0,0,0,614313.8655298545,47.3668,-122.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.25,7.709756864454165,8.881836305004146,1.0,0,0,4,7.170119543449628,930,1963,0,2357 N 187th St,98133,400000.0,1,0,450218.6320663586,47.7564,-122.3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,2.75,8.202482446576537,9.495293724856706,2.0,0,0,5,7.919356190660617,900,1969,0,5912 83rd Pl SE,98040,1195000.0,1,0,450218.6320663586,47.5661,-122.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
2,1.0,6.802394763324311,8.517193191416238,1.0,0,0,3,6.802394763324311,0,1944,0,8053 29th Ave NW,98117,553000.0,0,0,450218.6320663586,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
5,1.75,7.517520850603031,9.254644297532707,1.0,0,2,3,7.215239978730097,480,1948,1994,2716 SW 170th St,98166,395000.0,1,1,450218.6320663586,47.4762,-122.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
4,2.25,7.762170607138205,9.830916859701293,2.0,0,0,4,7.762170607138205,0,1977,0,16327 Inglewood Pl NE,98028,747500.0,0,0,539932.8210941788,47.7516,-122.2489,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,2.5,7.659171367666058,8.42463920980563,2.0,0,0,3,7.659171367666058,0,2002,0,23834 SE 248th Pl,98038,329950.0,0,0,614313.8655298545,47.3659,-122.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.25,7.807916628926408,10.701692702991545,1.0,0,0,4,7.807916628926408,0,1957,2001,539 145th Ave SE,98007,900000.0,0,1,450218.6320663586,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
2,2.0,7.7706452341291765,12.291332489480997,1.5,0,0,3,7.3777589082278725,770,1992,0,11400-11598 SE 114th Pl,98027,543000.0,1,0,539932.8210941788,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,1.75,7.265429723253953,9.089866218508309,1.0,0,0,3,7.265429723253953,0,1950,2005,2704 NE 144th St,98125,330000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.0,7.539027055823995,9.592400371638025,2.0,0,0,3,7.539027055823995,0,1978,0,31229 NE 111th St,98014,407193.0,0,0,539932.8210941788,47.6442,-121.9041,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
5,2.75,8.016317898503415,9.24329147211587,2.0,0,0,3,8.016317898503415,0,2013,1923,8024 117th Pl SE,98056,819995.0,0,1,614313.8655298545,47.5303,-122.1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,3.5,8.122668023346407,8.517193191416238,2.0,0,2,3,7.8119734296220225,900,2008,0,3460 38th Ave SW,98126,900000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.0,6.937314081223682,9.118225083068378,1.0,0,0,3,6.937314081223682,0,1961,2004,26825 33rd Ave S,98032,223000.0,0,1,450218.6320663586,47.3887,-122.2129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4.0,8.23217423638394,10.241387341148526,2.0,0,0,3,8.23217423638394,0,1983,2009,4143 118th Ave NE,98033,1025000.0,0,1,539932.8210941788,47.6974,-122.2054,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.75,7.828038032125829,9.124782483614537,1.0,0,1,4,7.3777589082278725,910,1975,0,3312 181st Pl NE,98052,695500.0,1,0,539932.8210941788,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,3.0,7.757906208351747,7.996317231796746,2.0,0,0,5,7.67786350067821,180,1925,0,743 N 80th St,98103,660000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.0,7.038783541388542,10.231351414620741,1.0,0,0,4,7.038783541388542,0,1981,0,27529 SE High Point Way,98027,243800.0,0,0,539932.8210941788,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035633440980933,0.0,0.0,0.8877342200054945
4,2.75,8.21878715560148,8.9851948179913,2.0,0,0,3,8.21878715560148,0,1999,0,7313 Chanticleer Ave SE,98065,692500.0,0,0,539932.8210941788,47.5293,-121.8412,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,4.0,8.009695357742922,8.884748726451182,2.0,0,0,3,8.009695357742922,0,2004,2003,2828 277th Terrace SE,98075,765000.0,0,1,614313.8655298545,47.6017,-122.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.5,6.697034247666484,8.074337694089515,2.0,0,0,4,6.697034247666484,0,1982,2011,11807 NE 105th Ct,98033,285000.0,0,1,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.791522819150732,10.81833724661388,2.0,0,0,3,7.528331766707247,560,1985,0,24998 SE 155th Pl,98027,429000.0,1,0,539932.8210941788,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,1.75,7.549609165154532,9.267476563346992,1.0,0,0,5,7.549609165154532,0,1958,0,1310 22nd St SE,98002,265000.0,0,0,450218.6320663586,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.0,7.539027055823995,8.253227645581772,1.0,0,0,3,6.877296071497429,910,1904,0,1101 23rd Ave S,98144,435000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.25,7.5443321080536885,8.68946441235669,1.0,0,1,3,7.293017679772782,420,1963,2008,1234 22nd Ave E,98112,940000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.75,7.975908360165538,8.74957394808293,1.0,0,0,3,7.402451520818244,1270,1985,0,14812 104th Ave NE,98011,525000.0,1,0,539932.8210941788,47.7735,-122.2044,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.958576903813898,8.11522197256233,2.0,0,0,3,7.691656822810547,670,2004,2003,20120 137th Ave NE,98072,499950.0,1,1,614313.8655298545,47.7569,-122.1478,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.570443252057374,9.104979856318357,1.0,0,0,4,6.877296071497429,970,1948,0,8817 28th Ave NW,98117,576000.0,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.450079569807499,8.682538124003075,1.0,0,1,3,7.106606137727303,500,1986,0,4052 SW Myrtle St,98136,514000.0,1,0,539932.8210941788,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
3,1.75,7.595889917718538,9.168893182062009,1.0,0,0,3,7.081708586105575,800,1977,2004,15311 NE 62nd Ct,98052,507500.0,1,1,539932.8210941788,47.6762,-122.1169,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,7.346010209913293,8.954156966583772,1.5,0,0,3,7.346010209913293,0,1954,2005,9014 34th Ave SW,98126,385200.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,2.5,7.575584651557793,9.018089684104343,2.0,0,0,3,7.575584651557793,0,1990,2009,4222 S 288th Pl,98001,287600.0,0,1,539932.8210941788,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,3.5,8.517193191416238,10.186408307886198,2.0,0,3,3,8.134467570277563,1590,2008,0,4419 Ferncroft Rd,98040,1730000.0,1,0,614313.8655298545,47.5661,-122.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,2.5,7.615791072035833,9.035748861244139,2.0,0,0,4,7.615791072035833,0,1975,0,18307 NE 19th Pl,98008,700000.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,2.5,7.6544432264701125,8.1886891244442,2.0,0,0,3,7.6544432264701125,0,2005,0,6533 193rd Pl NE,98052,638000.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,1.75,7.8160138391590275,9.126415137038421,1.0,0,0,3,7.237059026124737,1090,1950,2005,3002 109th Ave SE,98004,780000.0,1,1,450218.6320663586,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,2.5,7.723120092266331,9.225524507301223,2.0,0,0,3,7.723120092266331,0,1987,2000,20322 NE 34th Ct,98074,600000.0,0,1,539932.8210941788,47.6017,-122.0416,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.979338895262328,9.145268375232467,1.0,0,0,4,7.3901814282264295,1300,1981,0,14245 SE 60th St,98006,650000.0,1,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,2.25,8.013012110368916,10.681894577046897,2.0,0,0,3,7.908387159290043,300,1969,2010,12599 NE 39th St,98005,955000.0,1,1,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.75,7.90100705199242,10.473393076238034,2.0,0,0,5,7.90100705199242,0,1976,0,18222 NE 186th St,98077,669000.0,0,0,539932.8210941788,47.7569,-122.1478,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,1.5,6.824373670043086,7.37650812632622,2.0,0,0,3,6.824373670043086,0,1995,0,10740 Stone Ave N,98133,255000.0,0,0,539932.8210941788,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.5,8.122668023346407,8.198089248956116,2.0,0,0,3,7.919356190660617,620,2007,0,2154 NE Morgan Ln,98029,812000.0,1,0,614313.8655298545,47.544,-122.0471,0.0,0.0,0.0,0.0,0.9274018930588537,0.37406647637933926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.5,8.174702882469461,9.305650551780507,1.0,0,2,3,7.723120092266331,1290,1999,0,15317 SE 58th St,98006,1355000.0,1,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
5,4.0,8.48673398393153,10.503696737436805,2.0,0,0,3,8.48673398393153,0,1977,2004,13600 NE 36th Pl,98005,975000.0,0,1,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,2.25,7.6544432264701125,9.33423800863242,2.0,0,0,4,7.6544432264701125,0,1978,2000,15965 176th Ave NE,98072,479000.0,0,1,539932.8210941788,47.7569,-122.1478,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,7.299797366758161,8.8934354408475,1.0,0,0,3,6.877296071497429,510,1963,2008,608 N 202nd St,98133,336500.0,1,1,450218.6320663586,47.7564,-122.3426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,1.5,7.146772179452637,9.358760377094455,1.0,0,0,4,7.146772179452637,0,1964,0,10804 SE 218th St,98031,246500.0,0,0,450218.6320663586,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.5,7.855544677915663,8.271036865792954,2.0,0,0,3,7.855544677915663,0,2013,1923,1235 Market St,98033,899900.0,0,1,614313.8655298545,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2.75,8.122668023346407,9.429234909000977,2.0,0,0,3,8.122668023346407,0,1991,0,14257 212th Dr NE,98077,557125.0,0,0,539932.8210941788,47.7569,-122.1478,0.0,0.0,0.0,0.903802049974529,0.0,0.42795076172597124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.795646536334594,8.517193191416238,2.0,0,0,3,7.795646536334594,0,2009,0,35019 SE Terrace St,98065,480000.0,0,0,614313.8655298545,47.5293,-121.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,3.25,8.32845106681936,9.939530143883058,1.0,0,1,3,8.101677747454572,840,1977,2005,9415 NE 27th St,98004,2400000.0,1,1,539932.8210941788,47.6303,-122.218,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,1.75,7.27931883541462,9.041921720351219,1.0,0,0,3,7.27931883541462,0,1960,2012,417 SE Andrews St,98027,362500.0,0,1,450218.6320663586,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,1.75,7.791522819150732,8.945332616563274,1.0,0,0,3,7.299797366758161,940,1979,2014,4473 192nd Ave SE,98027,257500.0,1,1,539932.8210941788,47.544,-122.0471,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,3.5,8.4096079807363,8.536799721055155,2.0,0,0,3,8.128585200374497,1100,2006,0,6818 Pinehurst Ave SE,98065,700000.0,1,0,614313.8655298545,47.5293,-121.8412,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
4,3.5,8.384804003370492,11.212522828109067,1.0,0,0,3,8.384804003370492,0,2001,0,5830 246th Pl NE,98053,1300000.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,1.0,7.237059026124737,8.699514748210191,1.0,0,0,3,7.237059026124737,0,1954,2005,880 Monroe Ave NE,98056,230000.0,0,1,450218.6320663586,47.4784,-122.1919,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.930206206684683,8.759197750371365,1.0,0,0,3,7.371489295214277,1190,1978,0,9311 NE 142nd St,98034,505000.0,1,0,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.5,7.600902459542082,8.592300663903043,2.0,0,0,3,7.600902459542082,0,2003,0,25434 160th Ave SE,98042,284000.0,0,0,614313.8655298545,47.3887,-122.2129,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.5,7.600902459542082,8.902455592206882,1.0,0,0,3,7.600902459542082,0,1953,0,10605 9th Ave NW,98177,560000.0,0,0,450218.6320663586,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.951559331155252,8.74321260347591,2.0,0,0,3,7.951559331155252,0,1998,2006,15217 80th Ave NE,98028,580000.0,0,1,539932.8210941788,47.7516,-122.2489,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,7.138866999945524,8.283999304248526,1.0,0,0,3,6.536691597591305,570,1925,2002,8329 27th Ave NW,98117,412000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.605392364814935,8.517193191416238,2.0,0,0,3,7.605392364814935,0,2014,0,2411 57th St SE,98092,303210.0,0,0,614313.8655298545,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.5,7.673223121121708,8.052933036797567,2.0,0,0,3,7.673223121121708,0,2010,0,1356 Elma Pl NE,98059,435000.0,0,0,614313.8655298545,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
5,3.0,7.9355873855892,9.62251624577579,2.0,0,0,3,7.9355873855892,0,1996,0,14308 274th Pl NE,98019,562000.0,0,0,539932.8210941788,47.7354,-121.9726,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,2.5,7.940939762327791,8.948975607841776,2.0,0,0,3,7.940939762327791,0,2001,0,6231 Lake Washington Blvd SE,98006,685000.0,0,0,614313.8655298545,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,1.75,7.365180126021013,9.371608519572305,1.0,0,0,4,7.07326971745971,400,1951,1999,5461 S Othello St,98118,575000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.75,7.52294091807237,9.738612909345894,1.0,0,2,4,7.52294091807237,0,1953,1983,633 NW 116th St,98177,645000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.8499731344101603,0.0,0.0,0.0,0.526826034646132,0.0,0.0
3,3.25,7.886081401775745,8.294049640102028,2.0,0,0,3,7.682482446534506,490,2003,0,3414 E Denny Way,98122,915000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.0,6.946975992135418,9.740144754339955,1.0,0,0,4,6.946975992135418,0,1968,0,18227 SE 135th St,98059,314950.0,0,0,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.5,7.847762537473608,8.629271094821588,2.0,0,0,3,7.847762537473608,0,2001,0,22801-22899 NE 100th Pl,98053,600000.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,2.5,7.590852123688581,8.684231891345675,2.0,0,0,3,7.590852123688581,0,2003,0,11717 SE 234th Pl,98031,307550.0,0,0,614313.8655298545,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,2.5,7.438383530044307,9.116029692504942,1.0,0,0,3,7.05617528410041,540,1998,2006,7318 36th Ave SW,98126,475000.0,1,1,539932.8210941788,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
2,1.25,7.122866658599083,7.673223121121708,2.0,0,0,3,7.122866658599083,0,2014,0,8050 14th Ave NW,98117,545000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.687080155783135,8.882252884889363,2.0,0,0,4,7.687080155783135,0,1989,0,5055 NE 23rd St,98059,464000.0,0,0,539932.8210941788,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,2.5,7.138866999945524,7.205635176410364,3.0,0,0,3,7.138866999945524,0,2005,0,9553 Interlake Ave N,98103,350000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.75,8.286521373681236,9.187890243138591,2.0,0,2,4,8.128585200374497,580,1928,0,1323 Willard Ave W,98119,2300000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.696212639346407,9.148145768383065,2.0,0,0,3,7.696212639346407,0,1987,2000,5214 S 292nd St,98001,237227.857143,0,1,539932.8210941788,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
